
Name    Rank    N=10^5  N=10^6

11a1    0       0.75672357135178080916  0.73446041521709521816
11a2    0       0.75672357135178080916  0.73446041521709521816
11a3    0       0.75672357135178080916  0.73446041521709521816

14a1    0       0.75798698768614614052  0.72306581400720756350
14a2    0       0.75798698768614614052  0.72306581400720756350
14a3    0       0.75798698768614614052  0.72306581400720756350
14a4    0       0.75798698768614614052  0.72306581400720756350
14a5    0       0.75798698768614614052  0.72306581400720756350
14a6    0       0.75798698768614614052  0.72306581400720756350

15a1    0       0.73293783498319941464  0.59519968532600754108
15a2    0       0.73293783498319941464  0.59519968532600754108
15a3    0       0.73293783498319941464  0.59519968532600754108
15a4    0       0.73293783498319941464  0.59519968532600754108
15a5    0       0.73293783498319941464  0.59519968532600754108
15a6    0       0.73293783498319941464  0.59519968532600754108
15a7    0       0.73293783498319941464  0.59519968532600754108
15a8    0       0.73293783498319941464  0.59519968532600754108

17a1    0       0.65388311477524306845  0.69360303197070645657
17a2    0       0.65388311477524306845  0.69360303197070645657
17a3    0       0.65388311477524306845  0.69360303197070645657
17a4    0       0.65388311477524306845  0.69360303197070645657

19a1    0       0.70286680197331824932  0.69902966409413693762
19a2    0       0.70286680197331824932  0.69902966409413693762
19a3    0       0.70286680197331824932  0.69902966409413693762

20a1    0       0.50318223853497221685  0.61742879145041811333
20a2    0       0.50318223853497221685  0.61742879145041811333
20a3    0       0.50318223853497221685  0.61742879145041811333
20a4    0       0.50318223853497221685  0.61742879145041811333

21a1    0       0.79903591524523800233  0.71690961532540595776
21a2    0       0.79903591524523800233  0.71690961532540595776
21a3    0       0.79903591524523800233  0.71690961532540595776
21a4    0       0.79903591524523800233  0.71690961532540595776
21a5    0       0.79903591524523800233  0.71690961532540595776
21a6    0       0.79903591524523800233  0.71690961532540595776

24a1    0       0.60184123640276009976  0.65792484020424112524
24a2    0       0.60184123640276009976  0.65792484020424112524
24a3    0       0.60184123640276009976  0.65792484020424112524
24a4    0       0.60184123640276009976  0.65792484020424112524
24a5    0       0.60184123640276009976  0.65792484020424112524
24a6    0       0.60184123640276009976  0.65792484020424112524

26a1    0       0.66776076727563472369  0.63857767117670005223
